clip_name,narration_text,video_uid
f4390995-5ef6-4f68-93b0-fcf953daff92_122-7_130-7,#C C mixes the poultry feed and water in the bowl with his left hand.,f4390995-5ef6-4f68-93b0-fcf953daff92
f4390995-5ef6-4f68-93b0-fcf953daff92_21-267_29-267,#C C opens a drum with both hands.,f4390995-5ef6-4f68-93b0-fcf953daff92
f54fd12b-d439-4f3c-9d0c-293336dd33b1_515-088_523-088,#C C walks forward,f54fd12b-d439-4f3c-9d0c-293336dd33b1
f54fd12b-d439-4f3c-9d0c-293336dd33b1_589-888_597-888,#C C sweeps the floor,f54fd12b-d439-4f3c-9d0c-293336dd33b1
f54fd12b-d439-4f3c-9d0c-293336dd33b1_472-688_480-688,#C C sweeps the floor,f54fd12b-d439-4f3c-9d0c-293336dd33b1
f54fd12b-d439-4f3c-9d0c-293336dd33b1_595-388_603-388,#C C sweeps the trash into a dustpan,f54fd12b-d439-4f3c-9d0c-293336dd33b1
f54fd12b-d439-4f3c-9d0c-293336dd33b1_482-888_490-888,#C C walks forward,f54fd12b-d439-4f3c-9d0c-293336dd33b1
f54fd12b-d439-4f3c-9d0c-293336dd33b1_571-821_579-821,#C C walks forward,f54fd12b-d439-4f3c-9d0c-293336dd33b1
f54fd12b-d439-4f3c-9d0c-293336dd33b1_471-488_479-488,#C C walks forward,f54fd12b-d439-4f3c-9d0c-293336dd33b1
f54fd12b-d439-4f3c-9d0c-293336dd33b1_482-888_490-888,#C C walks forward,f54fd12b-d439-4f3c-9d0c-293336dd33b1
f54fd12b-d439-4f3c-9d0c-293336dd33b1_515-088_523-088,#C C walks forward,f54fd12b-d439-4f3c-9d0c-293336dd33b1
f54fd12b-d439-4f3c-9d0c-293336dd33b1_571-821_579-821,#C C walks forward,f54fd12b-d439-4f3c-9d0c-293336dd33b1
f54fd12b-d439-4f3c-9d0c-293336dd33b1_580-354_588-354,#C C lifts a dust pan,f54fd12b-d439-4f3c-9d0c-293336dd33b1
f5778003-9aea-4ca0-9398-69299ba0331c_61-433_69-433,#C C pulls out the ball joint from a part of the lawn mower with the other spanner,f5778003-9aea-4ca0-9398-69299ba0331c
f5778003-9aea-4ca0-9398-69299ba0331c_8-467_16-467,#C C moves another spanner from the stand with his left hand,f5778003-9aea-4ca0-9398-69299ba0331c
f5778003-9aea-4ca0-9398-69299ba0331c_134-467_142-467,#C C screws one of the other nuts to one of the iron rods with his right hand,f5778003-9aea-4ca0-9398-69299ba0331c
f5778003-9aea-4ca0-9398-69299ba0331c_155-567_163-567,#C C removes his right hand from right trouser pocket,f5778003-9aea-4ca0-9398-69299ba0331c
f5778003-9aea-4ca0-9398-69299ba0331c_53-1_61-1,#C C detaches the other spanner from the nut with his right hand,f5778003-9aea-4ca0-9398-69299ba0331c
f5778003-9aea-4ca0-9398-69299ba0331c_124-9_132-9,#C C collects some other nuts from the man X with his right hand,f5778003-9aea-4ca0-9398-69299ba0331c
f5778003-9aea-4ca0-9398-69299ba0331c_0-367_8-367,#C C places a camera on his head with both hands #unsure,f5778003-9aea-4ca0-9398-69299ba0331c
f5778003-9aea-4ca0-9398-69299ba0331c_155-567_163-567,#C C removes his right hand from right trouser pocket,f5778003-9aea-4ca0-9398-69299ba0331c
f5778003-9aea-4ca0-9398-69299ba0331c_8-467_16-467,#C C moves another spanner from the stand with his left hand,f5778003-9aea-4ca0-9398-69299ba0331c
f5778003-9aea-4ca0-9398-69299ba0331c_164-767_172-767,#C C tears a tape on the rods with the knife,f5778003-9aea-4ca0-9398-69299ba0331c
f5778003-9aea-4ca0-9398-69299ba0331c_109-1_117-1,#C C moves a tire of the lawn mower with both hands,f5778003-9aea-4ca0-9398-69299ba0331c
f5778003-9aea-4ca0-9398-69299ba0331c_70-4_78-4,#C C passes the other spanner to his right hand,f5778003-9aea-4ca0-9398-69299ba0331c
f5778003-9aea-4ca0-9398-69299ba0331c_120-133_128-133,#C C collects some iron rods from a man X with his left hand,f5778003-9aea-4ca0-9398-69299ba0331c
f5778003-9aea-4ca0-9398-69299ba0331c_12-9_20-9,#C C cleans the other spanner with his left hand,f5778003-9aea-4ca0-9398-69299ba0331c
f5778003-9aea-4ca0-9398-69299ba0331c_143-067_151-067,#C C screws the other nut to the other iron rod with his right hand,f5778003-9aea-4ca0-9398-69299ba0331c
f5778003-9aea-4ca0-9398-69299ba0331c_164-767_172-767,#C C tears a tape on the rods with the knife,f5778003-9aea-4ca0-9398-69299ba0331c
f5778003-9aea-4ca0-9398-69299ba0331c_63-3_71-3,#C C drops the other spanner on the stand,f5778003-9aea-4ca0-9398-69299ba0331c
f5778003-9aea-4ca0-9398-69299ba0331c_71-133_79-133,#C C attaches the other spanner to another nut on the other ball joint with his right hand,f5778003-9aea-4ca0-9398-69299ba0331c
f5b87541-3879-444f-be65-2b17f1d95735_898-154_906-154,#C C drops clove of garlic,f5b87541-3879-444f-be65-2b17f1d95735
f5b87541-3879-444f-be65-2b17f1d95735_1016-688_1024-688,#C C gathers peels,f5b87541-3879-444f-be65-2b17f1d95735
f5b87541-3879-444f-be65-2b17f1d95735_965-021_973-021,#C C picks #unsure,f5b87541-3879-444f-be65-2b17f1d95735
f5b87541-3879-444f-be65-2b17f1d95735_1103-221_1111-221,#C C eats cucumber piece,f5b87541-3879-444f-be65-2b17f1d95735
f5b87541-3879-444f-be65-2b17f1d95735_990-92_998-92,#C C holds cooking stick on the left hand,f5b87541-3879-444f-be65-2b17f1d95735
f5b87541-3879-444f-be65-2b17f1d95735_1024-654_1032-654,#C C opens trash bin,f5b87541-3879-444f-be65-2b17f1d95735
f5b87541-3879-444f-be65-2b17f1d95735_948-688_956-688,#C C drops #unsure,f5b87541-3879-444f-be65-2b17f1d95735
f5b87541-3879-444f-be65-2b17f1d95735_966-788_974-788,#C C peels garlic,f5b87541-3879-444f-be65-2b17f1d95735
f5b87541-3879-444f-be65-2b17f1d95735_1013-321_1021-321,#C C drops peels,f5b87541-3879-444f-be65-2b17f1d95735
f5b87541-3879-444f-be65-2b17f1d95735_976-988_984-988,#C C picks garlic,f5b87541-3879-444f-be65-2b17f1d95735
f5b87541-3879-444f-be65-2b17f1d95735_919-021_927-021,#C C moves knife,f5b87541-3879-444f-be65-2b17f1d95735
f5b87541-3879-444f-be65-2b17f1d95735_898-921_906-921,#C C cuts garlic,f5b87541-3879-444f-be65-2b17f1d95735
f5b87541-3879-444f-be65-2b17f1d95735_934-854_942-854,#C C rolls #unsure,f5b87541-3879-444f-be65-2b17f1d95735
f5b87541-3879-444f-be65-2b17f1d95735_1187-954_1195-954,#C C stirs in the soup,f5b87541-3879-444f-be65-2b17f1d95735
f5b87541-3879-444f-be65-2b17f1d95735_917-988_925-988,#C C drops peels of garlic,f5b87541-3879-444f-be65-2b17f1d95735
f5b87541-3879-444f-be65-2b17f1d95735_982-921_990-921,#C C drops #unsure,f5b87541-3879-444f-be65-2b17f1d95735
f5b87541-3879-444f-be65-2b17f1d95735_1025-621_1033-621,#C C drops peels,f5b87541-3879-444f-be65-2b17f1d95735
f5b87541-3879-444f-be65-2b17f1d95735_1132-421_1140-421,#C C puts down pepper,f5b87541-3879-444f-be65-2b17f1d95735
f61a6422-1806-43d8-87d6-bc24d9768d9d_2-154_10-154,#C C fixes his camera.,f61a6422-1806-43d8-87d6-bc24d9768d9d
f61a6422-1806-43d8-87d6-bc24d9768d9d_28-921_36-921,#C C sews the piece of cloth with his hands.,f61a6422-1806-43d8-87d6-bc24d9768d9d
f61a6422-1806-43d8-87d6-bc24d9768d9d_210-721_218-721,#C C sews the piece of cloth with his hands.,f61a6422-1806-43d8-87d6-bc24d9768d9d
f61a6422-1806-43d8-87d6-bc24d9768d9d_201-888_209-888,#C C sews the piece of cloth with his hands.,f61a6422-1806-43d8-87d6-bc24d9768d9d
f61a6422-1806-43d8-87d6-bc24d9768d9d_20-188_28-188,#C C fixes the piece of cloth.,f61a6422-1806-43d8-87d6-bc24d9768d9d
f61a6422-1806-43d8-87d6-bc24d9768d9d_10-988_18-988,#C C picks up the piece of cloth.,f61a6422-1806-43d8-87d6-bc24d9768d9d
f61a6422-1806-43d8-87d6-bc24d9768d9d_0-021_4-021,#C C looks at his phone,f61a6422-1806-43d8-87d6-bc24d9768d9d
f61a6422-1806-43d8-87d6-bc24d9768d9d_28-921_36-921,#C C sews the piece of cloth with his hands.,f61a6422-1806-43d8-87d6-bc24d9768d9d
f61a6422-1806-43d8-87d6-bc24d9768d9d_125-588_133-588,#C C looks at the piece of cloth.,f61a6422-1806-43d8-87d6-bc24d9768d9d
f61a6422-1806-43d8-87d6-bc24d9768d9d_8-988_16-988,#C C puts his phone the other side.,f61a6422-1806-43d8-87d6-bc24d9768d9d
f61a6422-1806-43d8-87d6-bc24d9768d9d_210-721_218-721,#C C sews the piece of cloth with his hands.,f61a6422-1806-43d8-87d6-bc24d9768d9d
f61a6422-1806-43d8-87d6-bc24d9768d9d_20-188_28-188,#C C fixes the piece of cloth.,f61a6422-1806-43d8-87d6-bc24d9768d9d
f65d6186-b882-42c7-8660-3ceb7d75fc44_4086-521_4094-521,#C C walks,f65d6186-b882-42c7-8660-3ceb7d75fc44
f65d6186-b882-42c7-8660-3ceb7d75fc44_215-454_223-454,#C C looks around,f65d6186-b882-42c7-8660-3ceb7d75fc44
f65d6186-b882-42c7-8660-3ceb7d75fc44_6-021_14-021,#C C collects mud in to a heap with the hoe,f65d6186-b882-42c7-8660-3ceb7d75fc44
f65d6186-b882-42c7-8660-3ceb7d75fc44_4070-254_4078-254,#C C picks a sack bag,f65d6186-b882-42c7-8660-3ceb7d75fc44
f65d6186-b882-42c7-8660-3ceb7d75fc44_64-421_72-421,#C C talks,f65d6186-b882-42c7-8660-3ceb7d75fc44
f65d6186-b882-42c7-8660-3ceb7d75fc44_4122-988_4130-988,#C C throws soil to the ground,f65d6186-b882-42c7-8660-3ceb7d75fc44
f65d6186-b882-42c7-8660-3ceb7d75fc44_4157-921_4165-921,#C C walks,f65d6186-b882-42c7-8660-3ceb7d75fc44
f65d6186-b882-42c7-8660-3ceb7d75fc44_4089-488_4097-488,#C C throws a wooden box down,f65d6186-b882-42c7-8660-3ceb7d75fc44
f65d6186-b882-42c7-8660-3ceb7d75fc44_45-554_53-554,#C C talks with man X,f65d6186-b882-42c7-8660-3ceb7d75fc44
f65d6186-b882-42c7-8660-3ceb7d75fc44_4102-021_4110-021,#C C throws soil to the ground,f65d6186-b882-42c7-8660-3ceb7d75fc44
f65d6186-b882-42c7-8660-3ceb7d75fc44_4116-688_4124-688,#C C throws soil to the ground,f65d6186-b882-42c7-8660-3ceb7d75fc44
f65d6186-b882-42c7-8660-3ceb7d75fc44_4126-754_4134-754,#C C scoops soil with his hands,f65d6186-b882-42c7-8660-3ceb7d75fc44
f681f510-cd33-48e3-bc10-4a8f2a518495_25-502_33-502,#O coworker X walks behind man C.,f681f510-cd33-48e3-bc10-4a8f2a518495
f681f510-cd33-48e3-bc10-4a8f2a518495_273-633_281-633,#C C screws a bolt into a hole on the cast with his right hand. #unsure,f681f510-cd33-48e3-bc10-4a8f2a518495
f681f510-cd33-48e3-bc10-4a8f2a518495_250-133_258-133,#C C screws the bolt into the hole on the cast with his right hand. #unsure,f681f510-cd33-48e3-bc10-4a8f2a518495
f681f510-cd33-48e3-bc10-4a8f2a518495_204-1_212-1,#C C puts the marker in his pocket.,f681f510-cd33-48e3-bc10-4a8f2a518495
f681f510-cd33-48e3-bc10-4a8f2a518495_213-833_221-833,#C C touches his face. #unsure,f681f510-cd33-48e3-bc10-4a8f2a518495
f681f510-cd33-48e3-bc10-4a8f2a518495_8-067_16-067,#C C looses a bolt with the impact wrench.,f681f510-cd33-48e3-bc10-4a8f2a518495
f681f510-cd33-48e3-bc10-4a8f2a518495_73-2_81-2,#C C shakes the cast with his right hand. #unsure,f681f510-cd33-48e3-bc10-4a8f2a518495
f681f510-cd33-48e3-bc10-4a8f2a518495_168-433_176-433,#C C presses down the pulley with his left hand.,f681f510-cd33-48e3-bc10-4a8f2a518495
f681f510-cd33-48e3-bc10-4a8f2a518495_110-8_118-8,#C C picks a spanner from the drawer.,f681f510-cd33-48e3-bc10-4a8f2a518495
f681f510-cd33-48e3-bc10-4a8f2a518495_123-304_131-304,#C C tightens another bolt with the spanner.,f681f510-cd33-48e3-bc10-4a8f2a518495
f681f510-cd33-48e3-bc10-4a8f2a518495_8-067_16-067,#C C looses a bolt with the impact wrench.,f681f510-cd33-48e3-bc10-4a8f2a518495
f681f510-cd33-48e3-bc10-4a8f2a518495_19-433_27-433,#C C picks some screws from the forklift.,f681f510-cd33-48e3-bc10-4a8f2a518495
f6adc4c4-49f6-438d-959f-9b9382e0393f_186-588_194-588,#C C puts his right hand on the drawer.,f6adc4c4-49f6-438d-959f-9b9382e0393f
f6adc4c4-49f6-438d-959f-9b9382e0393f_264-821_272-821,#C #C C screws the fastener to the drawer with the screwdriver.,f6adc4c4-49f6-438d-959f-9b9382e0393f
f6adc4c4-49f6-438d-959f-9b9382e0393f_93-754_101-754,#C C removes his right hand from the fastener.,f6adc4c4-49f6-438d-959f-9b9382e0393f
f6adc4c4-49f6-438d-959f-9b9382e0393f_100-521_108-521,#C C removes his right hand from the drawer.,f6adc4c4-49f6-438d-959f-9b9382e0393f
f6adc4c4-49f6-438d-959f-9b9382e0393f_134-688_142-688,#C C screws the fastener to the drawer with the screwdriver.,f6adc4c4-49f6-438d-959f-9b9382e0393f
f6adc4c4-49f6-438d-959f-9b9382e0393f_245-188_253-188,#C C turns the fastener with his right hand.,f6adc4c4-49f6-438d-959f-9b9382e0393f
f6adc4c4-49f6-438d-959f-9b9382e0393f_280-154_288-154,#C C moves a bit.,f6adc4c4-49f6-438d-959f-9b9382e0393f
f6adc4c4-49f6-438d-959f-9b9382e0393f_38-554_46-554,#C removes his right hand. from the fastener.,f6adc4c4-49f6-438d-959f-9b9382e0393f
f6adc4c4-49f6-438d-959f-9b9382e0393f_264-754_272-754,#C C touches the drawer with his left hand.,f6adc4c4-49f6-438d-959f-9b9382e0393f
f6adc4c4-49f6-438d-959f-9b9382e0393f_158-554_166-554,#C C picks another fastener from the table saw with his right hand.,f6adc4c4-49f6-438d-959f-9b9382e0393f
f6adc4c4-49f6-438d-959f-9b9382e0393f_94-354_102-354,#C C puts his right hand on the drawer.,f6adc4c4-49f6-438d-959f-9b9382e0393f
f6adc4c4-49f6-438d-959f-9b9382e0393f_14-888_22-888,#C C touches the fastener with the screwdriver.,f6adc4c4-49f6-438d-959f-9b9382e0393f
f6adc4c4-49f6-438d-959f-9b9382e0393f_130-188_138-188,#C C moves the drawer with his right hand. #unsure,f6adc4c4-49f6-438d-959f-9b9382e0393f
f6adc4c4-49f6-438d-959f-9b9382e0393f_205-188_213-188,#C C picks another fastener from the table saw with his right hand.,f6adc4c4-49f6-438d-959f-9b9382e0393f
f6adc4c4-49f6-438d-959f-9b9382e0393f_287-588_295-588,#C C holds the fastener with both hands.,f6adc4c4-49f6-438d-959f-9b9382e0393f
f6adc4c4-49f6-438d-959f-9b9382e0393f_106-421_114-421,#C C picks another fastener from the table saw with his right hand.,f6adc4c4-49f6-438d-959f-9b9382e0393f
f6adc4c4-49f6-438d-959f-9b9382e0393f_47-121_55-121,#C C removes his left hand from the drawer.,f6adc4c4-49f6-438d-959f-9b9382e0393f
f6adc4c4-49f6-438d-959f-9b9382e0393f_169-588_177-588,#C C withdraws the screwdriver from the fastener.,f6adc4c4-49f6-438d-959f-9b9382e0393f
f6adc4c4-49f6-438d-959f-9b9382e0393f_210-121_218-121,#C C walks away from the table saw.,f6adc4c4-49f6-438d-959f-9b9382e0393f
f6adc4c4-49f6-438d-959f-9b9382e0393f_193-088_201-088,#C C withdraws the screwdriver from the fastener.,f6adc4c4-49f6-438d-959f-9b9382e0393f
f6adc4c4-49f6-438d-959f-9b9382e0393f_93-754_101-754,#C C removes his right hand from the fastener.,f6adc4c4-49f6-438d-959f-9b9382e0393f
f6adc4c4-49f6-438d-959f-9b9382e0393f_109-488_117-488,#C C touches the fastener with the screwdriver.,f6adc4c4-49f6-438d-959f-9b9382e0393f
f6adc4c4-49f6-438d-959f-9b9382e0393f_7-321_15-321,#C C touches the fastener with the screwdriver.,f6adc4c4-49f6-438d-959f-9b9382e0393f
f6adc4c4-49f6-438d-959f-9b9382e0393f_251-154_259-154,#C C holds the screw to the fastener.,f6adc4c4-49f6-438d-959f-9b9382e0393f
f6da2935-f18d-4ef4-9a50-8890d1cf796a_1312-567_1319-533,#C C touches her face with both hands #unsure,f6da2935-f18d-4ef4-9a50-8890d1cf796a
f6da2935-f18d-4ef4-9a50-8890d1cf796a_1271-6_1279-6,#C C paint the board with the paint brush in her right hand,f6da2935-f18d-4ef4-9a50-8890d1cf796a
f6da2935-f18d-4ef4-9a50-8890d1cf796a_71-533_79-533,#C C dips the paint brush in a cup with his right hand,f6da2935-f18d-4ef4-9a50-8890d1cf796a
f6da2935-f18d-4ef4-9a50-8890d1cf796a_1211-767_1219-767,#C C paint the board with the paint brush in her right hand,f6da2935-f18d-4ef4-9a50-8890d1cf796a
f6da2935-f18d-4ef4-9a50-8890d1cf796a_1240-133_1248-133,#C C paint the board with the paint brush in her right hand,f6da2935-f18d-4ef4-9a50-8890d1cf796a
f6da2935-f18d-4ef4-9a50-8890d1cf796a_30-4_38-4,#C C paints the board with the paint brush in his right hand,f6da2935-f18d-4ef4-9a50-8890d1cf796a
f6da2935-f18d-4ef4-9a50-8890d1cf796a_206-2_214-2,#C C paints a paper on the floor with the paint brush,f6da2935-f18d-4ef4-9a50-8890d1cf796a
f6da2935-f18d-4ef4-9a50-8890d1cf796a_258-667_266-667,#C C paints the board with the paint brush in his right hand,f6da2935-f18d-4ef4-9a50-8890d1cf796a
f6da2935-f18d-4ef4-9a50-8890d1cf796a_1229-3_1237-3,#C C paint the board with the paint brush in her right hand,f6da2935-f18d-4ef4-9a50-8890d1cf796a
f6da2935-f18d-4ef4-9a50-8890d1cf796a_169-467_177-467,#C C paints the board with the paint brush in his right hand,f6da2935-f18d-4ef4-9a50-8890d1cf796a
f6da2935-f18d-4ef4-9a50-8890d1cf796a_71-533_79-533,#C C dips the paint brush in a cup with his right hand,f6da2935-f18d-4ef4-9a50-8890d1cf796a
f6da2935-f18d-4ef4-9a50-8890d1cf796a_1236-967_1244-967,#C C brushes the paint pallet with the paint brush in her right hand,f6da2935-f18d-4ef4-9a50-8890d1cf796a
f6da2935-f18d-4ef4-9a50-8890d1cf796a_1280-567_1288-567,#C C operates a laptop with her left hand,f6da2935-f18d-4ef4-9a50-8890d1cf796a
f6da2935-f18d-4ef4-9a50-8890d1cf796a_1211-767_1219-767,#C C paint the board with the paint brush in her right hand,f6da2935-f18d-4ef4-9a50-8890d1cf796a
f6da2935-f18d-4ef4-9a50-8890d1cf796a_1203-633_1211-633,#C C picks up a paint brush with her right hand,f6da2935-f18d-4ef4-9a50-8890d1cf796a
f6da2935-f18d-4ef4-9a50-8890d1cf796a_1294-0_1302-0,#C C paint the board with the paint brush in her right hand,f6da2935-f18d-4ef4-9a50-8890d1cf796a
f6da2935-f18d-4ef4-9a50-8890d1cf796a_1236-967_1244-967,#C C brushes the paint pallet with the paint brush in her right hand,f6da2935-f18d-4ef4-9a50-8890d1cf796a
f6da2935-f18d-4ef4-9a50-8890d1cf796a_30-4_38-4,#C C paints the board with the paint brush in his right hand,f6da2935-f18d-4ef4-9a50-8890d1cf796a
f735d4bb-d65e-4965-ac0d-270c0b9e5993_508-788_516-788,#C C switches on the gas,f735d4bb-d65e-4965-ac0d-270c0b9e5993
f735d4bb-d65e-4965-ac0d-270c0b9e5993_524-654_532-654,#C C looks at the phone,f735d4bb-d65e-4965-ac0d-270c0b9e5993
f735d4bb-d65e-4965-ac0d-270c0b9e5993_297-121_305-121,#C C removes the cover of the onion,f735d4bb-d65e-4965-ac0d-270c0b9e5993
f735d4bb-d65e-4965-ac0d-270c0b9e5993_515-788_523-788,#C C closes the tap,f735d4bb-d65e-4965-ac0d-270c0b9e5993
f735d4bb-d65e-4965-ac0d-270c0b9e5993_384-254_392-254,#C C wipes hand using a towel,f735d4bb-d65e-4965-ac0d-270c0b9e5993
f735d4bb-d65e-4965-ac0d-270c0b9e5993_478-921_486-921,#C C cuts cabbage into pieces,f735d4bb-d65e-4965-ac0d-270c0b9e5993
f735d4bb-d65e-4965-ac0d-270c0b9e5993_518-754_526-754,#C C wipes hands using the towel,f735d4bb-d65e-4965-ac0d-270c0b9e5993
f735d4bb-d65e-4965-ac0d-270c0b9e5993_549-688_557-688,#C C picks the knife,f735d4bb-d65e-4965-ac0d-270c0b9e5993
f735d4bb-d65e-4965-ac0d-270c0b9e5993_578-621_586-621,#C C opens the cabinet,f735d4bb-d65e-4965-ac0d-270c0b9e5993
f735d4bb-d65e-4965-ac0d-270c0b9e5993_372-221_380-221,#C C closes the tap,f735d4bb-d65e-4965-ac0d-270c0b9e5993
f735d4bb-d65e-4965-ac0d-270c0b9e5993_511-054_519-054,#C C opens the tap,f735d4bb-d65e-4965-ac0d-270c0b9e5993
f735d4bb-d65e-4965-ac0d-270c0b9e5993_362-221_370-221,#C C picks a piece of cabbage from the counter,f735d4bb-d65e-4965-ac0d-270c0b9e5993
f735d4bb-d65e-4965-ac0d-270c0b9e5993_508-788_516-788,#C C switches on the gas,f735d4bb-d65e-4965-ac0d-270c0b9e5993
f735d4bb-d65e-4965-ac0d-270c0b9e5993_547-988_555-988,#C C places the cooking pan on the cooker,f735d4bb-d65e-4965-ac0d-270c0b9e5993
f735d4bb-d65e-4965-ac0d-270c0b9e5993_573-921_581-921,#C C places the chopping board on the countertop,f735d4bb-d65e-4965-ac0d-270c0b9e5993
f735d4bb-d65e-4965-ac0d-270c0b9e5993_316-021_324-021,#C C cuts the stem of the onion,f735d4bb-d65e-4965-ac0d-270c0b9e5993
f735d4bb-d65e-4965-ac0d-270c0b9e5993_524-654_532-654,#C C looks at the phone,f735d4bb-d65e-4965-ac0d-270c0b9e5993
f735d4bb-d65e-4965-ac0d-270c0b9e5993_417-888_425-888,#C C cuts part of the cabbage,f735d4bb-d65e-4965-ac0d-270c0b9e5993
f79614b9-8c45-40f4-b1f3-a9f44428498e_81-921_88-288,#C C worked on the fuel tank. #unsure,f79614b9-8c45-40f4-b1f3-a9f44428498e
f79614b9-8c45-40f4-b1f3-a9f44428498e_68-088_76-088,#C C drops the  fuel tank filter with his right hand.. #unsure,f79614b9-8c45-40f4-b1f3-a9f44428498e
f79614b9-8c45-40f4-b1f3-a9f44428498e_70-954_78-954,#C C removes a part of the scooter's body,f79614b9-8c45-40f4-b1f3-a9f44428498e
f79614b9-8c45-40f4-b1f3-a9f44428498e_56-654_64-654,#C C loosens the screw with the screwdriver,f79614b9-8c45-40f4-b1f3-a9f44428498e
f79614b9-8c45-40f4-b1f3-a9f44428498e_64-321_72-321,#C C removes the fuel tank cover with his left hand,f79614b9-8c45-40f4-b1f3-a9f44428498e
f79614b9-8c45-40f4-b1f3-a9f44428498e_34-688_42-688,#C C loosens a screw with the screwdriver,f79614b9-8c45-40f4-b1f3-a9f44428498e
f79614b9-8c45-40f4-b1f3-a9f44428498e_81-921_88-288,#C C worked on the fuel tank. #unsure,f79614b9-8c45-40f4-b1f3-a9f44428498e
f79614b9-8c45-40f4-b1f3-a9f44428498e_68-088_76-088,#C C drops the  fuel tank filter with his right hand.. #unsure,f79614b9-8c45-40f4-b1f3-a9f44428498e
f79614b9-8c45-40f4-b1f3-a9f44428498e_56-654_64-654,#C C loosens the screw with the screwdriver,f79614b9-8c45-40f4-b1f3-a9f44428498e
f79614b9-8c45-40f4-b1f3-a9f44428498e_70-954_78-954,#C C removes a part of the scooter's body,f79614b9-8c45-40f4-b1f3-a9f44428498e
f79614b9-8c45-40f4-b1f3-a9f44428498e_64-321_72-321,#C C removes the fuel tank cover with his left hand,f79614b9-8c45-40f4-b1f3-a9f44428498e
f79614b9-8c45-40f4-b1f3-a9f44428498e_34-688_42-688,#C C loosens a screw with the screwdriver,f79614b9-8c45-40f4-b1f3-a9f44428498e
f79614b9-8c45-40f4-b1f3-a9f44428498e_81-921_88-288,#C C worked on the fuel tank. #unsure,f79614b9-8c45-40f4-b1f3-a9f44428498e
f79614b9-8c45-40f4-b1f3-a9f44428498e_68-088_76-088,#C C drops the  fuel tank filter with his right hand.. #unsure,f79614b9-8c45-40f4-b1f3-a9f44428498e
f79614b9-8c45-40f4-b1f3-a9f44428498e_64-321_72-321,#C C removes the fuel tank cover with his left hand,f79614b9-8c45-40f4-b1f3-a9f44428498e
f79614b9-8c45-40f4-b1f3-a9f44428498e_56-654_64-654,#C C loosens the screw with the screwdriver,f79614b9-8c45-40f4-b1f3-a9f44428498e
f79614b9-8c45-40f4-b1f3-a9f44428498e_70-954_78-954,#C C removes a part of the scooter's body,f79614b9-8c45-40f4-b1f3-a9f44428498e
f79614b9-8c45-40f4-b1f3-a9f44428498e_34-688_42-688,#C C loosens a screw with the screwdriver,f79614b9-8c45-40f4-b1f3-a9f44428498e
f79614b9-8c45-40f4-b1f3-a9f44428498e_81-921_88-288,#C C worked on the fuel tank. #unsure,f79614b9-8c45-40f4-b1f3-a9f44428498e
f79614b9-8c45-40f4-b1f3-a9f44428498e_68-088_76-088,#C C drops the  fuel tank filter with his right hand.. #unsure,f79614b9-8c45-40f4-b1f3-a9f44428498e
f79614b9-8c45-40f4-b1f3-a9f44428498e_64-321_72-321,#C C removes the fuel tank cover with his left hand,f79614b9-8c45-40f4-b1f3-a9f44428498e
f79614b9-8c45-40f4-b1f3-a9f44428498e_70-954_78-954,#C C removes a part of the scooter's body,f79614b9-8c45-40f4-b1f3-a9f44428498e
f79614b9-8c45-40f4-b1f3-a9f44428498e_56-654_64-654,#C C loosens the screw with the screwdriver,f79614b9-8c45-40f4-b1f3-a9f44428498e
f79614b9-8c45-40f4-b1f3-a9f44428498e_34-688_42-688,#C C loosens a screw with the screwdriver,f79614b9-8c45-40f4-b1f3-a9f44428498e
f79614b9-8c45-40f4-b1f3-a9f44428498e_33-388_41-388,#C C drops the screw with his left hand,f79614b9-8c45-40f4-b1f3-a9f44428498e
f79614b9-8c45-40f4-b1f3-a9f44428498e_0-021_4-888,#C C loosens a screw with the screwdriver,f79614b9-8c45-40f4-b1f3-a9f44428498e
f79614b9-8c45-40f4-b1f3-a9f44428498e_70-954_78-954,#C C removes a part of the scooter's body,f79614b9-8c45-40f4-b1f3-a9f44428498e
